commit,date,subject,research_era,purpose,important_files,conclusion_status,superseding_commit,paper_relevance,audit_notes
77219b321f1a7866445dabc10fa701c4a7e51051,2026-08-20,"Amendment B: Peterson's noise floor, the cost frontier, and a metric that cannot be zero",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
1ff42a2a90d4a19b427eb856acc69cdc718f4000,2026-08-20,"Review the ODIN and SPADE proposals, and plan the go/no-go tests",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
c0fffff708b7d5b451adcfecd70e2609e7f09456,2026-08-17,"Fold Q54–Q59 into the manuscript: confirmation, noisy EI, and Hartmann screening.",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
562775e58780f13ade0a452987e32de43c6f98dd,2026-08-16,Extend the plain-English summary with the four robustness runs,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
98c043cd625b1f02b5fe9879fac21448733c9e38,2026-08-16,"Workstreams 5 and the Figure 1 gap: the screen was helping, and Figure 1 is derived",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
e2b9e7b04fb2618f1b073404761c11bb0cc9c868,2026-08-16,"Workstreams 3, 6 and 7: the headline survives the acquisition and fails the protocol",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
a189dddf881588908ab8f5f36e58531011a77308,2026-08-16,"Plain-English summary of Q54, Q55 and Q56",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
3ecfe6df2e6d83fdb58b3a461a18cc81a857172f,2026-08-16,"Q54: Hill spread_gp at five draws -- the match holds, and on rule C it wins",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
fd842ac81b1b6aa701799970a4a117776afd5eaf,2026-08-16,"Q55 and Q56: separate search from identification, and let the classical arm walk",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
756e4ea9c93a0e2abff10ef5eb1cf164221d04ff,2026-08-16,Reframe the manuscript around terminal-decision dependence and register the remaining experiments.,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
454df74817330d1e839c803008c39e89b8edf96a,2026-08-15,Rewrite RESEARCH-SUMMARY as a paper with a plain-language guide to the tests.,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
1cdc4481d75c4c9236c47f24b94866d6834b4eba,2026-08-14,Record Q52 rounds-to-arrival and write the full four-cell methods/results grid.,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
ec5bfffea9be020a103db2cf3a55b5f572920f7b,2026-08-14,"Add RESEARCH-SUMMARY.md — authored elsewhere, verified here before committing",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
b338c5ccc08f4a9b6ea215febb5275671955122f,2026-08-14,"Cost-curve page, committed with the script that generates it",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
fe04ec34b6ce80793fe431cf6a467678fce49765,2026-08-14,"Q53 RESULT: the prediction held 8 of 8 -- spread+GP ties on smooth landscapes, loses on deceptive ones",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
b7240ade5cb60d181a65400bbc210c2e119c8e37,2026-08-14,Fix a pointer the triage broke: project_plan.md Part E is the LIVE Phase 3 spec,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
fa585f0965c3937da561b04da6566570dc239557,2026-08-14,Merge remote-tracking branch 'origin/main',UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
a0072cf9b4c18b647c977968b6fa36e945674cdb,2026-08-14,"RESULTS.md: six corrections the triage surfaced, including a retracted headline still in a heading",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
e838add4b997edb4fe8edc039bc184e69b6415b7,2026-08-14,"Dossier §12: everything since the Q52 §2 entry, and Q53 registered and running",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
9c7a0810176f3e533b8ec66c82c117b540f78119,2026-08-14,"Q53 harness: the arm extracted, and the extraction gated against the committed Q52 grid",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
73d23616ca1746c1ae55af82976ffaa59f590c28,2026-08-14,"Q53 REGISTERED: spread_gp on the external families, prediction fixed before the runner exists",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
b0a2dc3d5c42a000aa23865af7de97dc514fbf77,2026-08-14,"Information matrix: spread+GP is Hill-only, and it ties qLogEI in one round",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
898ded36c6766ce68f5be6be8191cbb8939cb7c4,2026-08-14,"Phase 3 feasibility on the coating data: the answer is no, and here is why.",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
b576491eac86c7d9e6dc81b8a8c51e355efdc43b,2026-08-14,Repair cell_mean properly: keep the per-instance axis for all 12 arm-cells.,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
8696644d9d94251f29931ee6debda84c604fc4b7,2026-08-14,"Triage: a main line, an archive, and 8 claims that did not survive it",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
9a2161ba162ccdc947eb7a96f58fb0405e2cacd6,2026-08-14,"Fix the paired contrast CLAIMS.md leads with -- and find it was stale, not just unbacked.",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
d110da826529081b1533782840d35eed7248e825,2026-08-14,Consistency pass: point every stale reference at the new data/lab layout.,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
c31437f1143e08650488829d4d6bedb53e97b782,2026-08-14,"Commit the Q50 completion and the estimand evaluation, per .gitignore's own rules.",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
547b64115d88be576cae076a24feeda960d677f0,2026-08-14,"Split data/lab three ways: raw/ (immutable), overlay/ (judgement), derived/ (disposable).",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
e2ccd528a31c261a3cec2d6e96c9b38c649003cf,2026-08-14,"D20 FIXED and rescored: the classical arm is back on rule A, and two published cells go null",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
27fb98c48c982bd3495133ae0ee4f41a141639db,2026-08-14,"D20: the DoE arm's rule A is oracle-best, and in Q42 the two arms are on different rules",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
0dd5a5d0eed7af961c23a5ec68b1d45ae049c5b1,2026-08-14,"Project dossier: record the Q52 §2 result, the retracted headline, and D18/D19",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
197b00e66a89ff2f4fa5585204115451021feb7c,2026-08-14,"Spec: record the evaluator wiring, and correct the truth() assessment.",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
9bcef5768e67f1400fe8b183467e81554f00f271,2026-08-14,"Wire the candidates to the optimizer, and make the last step refuse to happen.",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
495979383f2ce4ee118e03e9df3be55f58892e2f,2026-08-14,"Design spec for the lab data pipeline, written against what was built.",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
184c5abf5e532b1c52a411793ff6f1a911330ff8,2026-08-14,"Correct the instrument across the overlay, and record the resolved gate.",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
f28ba66fd7f678c3e02d71912ee588de7c7bc9e1,2026-08-14,"Assemble the pipeline: 305 files in, ten derived tables out, in 31 seconds.",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
076ec5735b987bf9a77c2dbd690770061ba521cc,2026-08-14,"Phase-contrast coverage on the 12 dose-matched images, with comparability checked first.",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
acfde747ea7bc0dd2b28442aa5cd4d5c495f4a3b,2026-08-14,"Recover the well map from the protocol docx, and the confounding that comes with it.",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
edd15c8a656f3fa5b67f011c07d4947a0ab93fe7,2026-08-14,"Resolve the CD31 channel from the sorted reference panel: B525-A, by 8.4 points.",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
0840231541f9d0d126f0b43b9eb486e787760a0b,2026-08-14,"FCS reader over all 52 acquisitions, and three instrument facts the docs had wrong.",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
dee9e6e3f4506f748e4e7614a89ca19624a3cb40,2026-08-14,"Lab file index: read all 305 files under data/lab, verify every committed checksum.",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
aff36a9595ee3334a20ab1bdfe0bf869f612ca37,2026-08-14,"Q52 §2 RESULT: no defined savings curve, one real arrival-rate finding, and a headline retracted before publication",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
633e74d381b42d5b74f23f24e3642f643f71a9bd,2026-08-13,"Q52 §2 harness: four arms, the fidelity gate passes at exactly 0.0",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
d86e2c2d0dcbe06c196d8ed386122110850a6ab0,2026-08-13,"Q52 §2 AMENDED: four arms, tie-breaking, rounds, censoring rules, and P4-P6",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
df11ad622a2accc59603f054238b508e59cc6db4,2026-08-13,"Q52 §2 REGISTERED: the design the brief left out, fixed before the runner exists",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
f740258f18f3ae6ecc9a42a2938077568ef065a7,2026-08-13,"Add in-house lab drop under data/lab, organised by modality and date.",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
3aa670184818b0b5d63d4848738873e2d65cc7c4,2026-08-13,"RESULTS: full Q52 tables, the sigma=0.10 all-arms baseline, and D17",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
01ba954a4157cac428028e035b0b6d8e180b86e8,2026-08-13,"Q52 §1: the floor check refuted itself, and the refutation is the finding",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
f7555aee659438fc659eb66006020283050074f5,2026-08-13,"Q52 §1.1: the identification floor, and the two rules that move in opposite directions",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
9c953f26492233b1079a8330ad456ede9ff9883e,2026-08-13,"Hartmann6 at d=8: BO wins all four cells, and the DoE screen turns out to be at chance",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
44d85bffbac84a87ef1025e34b211579e52369ad,2026-08-13,"Q50 RESULT: qLogEI design-averaged -- Q48's reversal is ESTABLISHED, not indicated",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
6178a7340683261c976734ee9dd02bc6bca40b15,2026-08-13,"Q51 registered: Hartmann6 at d=8, closing the one cell gap in Task C.1",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
9439c3b88dedd055e48f3346417453e5fc09a824,2026-08-13,"RESULTS.md Part 9 + CLAIMS L19: record the threshold work, and mark what Q48 invalidates",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
45f1a2e987eb42227d61154768e68bbf49459707,2026-08-13,Q47 RESULT: the multi-fidelity threshold -- all three registered predictions wrong,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
3fdb618dbbbc9556c3a95292ca91d6c9b27490eb,2026-08-12,"Q49: the noise threshold curve -- the outstanding item, and ""no method finds anything"" is false",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
a2ff573fed7b68971eea156b0e0c5d7663b78ea4,2026-08-12,"Q48: E2's static arms share ONE design across all 25 instances, and lhs drew the best of 60",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
0ffcb7a38ea1885cdf01507668a473211eafbe9d,2026-08-12,"Q47: checkpoint the grid per instance, and drop concurrency from 7 to 4",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
175cba913d8fb361aa6e89905b20fbb1fee4e6fb,2026-08-12,Q47: the achieved-correlation guard was the wrong shape and killed the first launch,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
700a602aa119d7c8a470bc8cc3eacb5cb29b4533,2026-08-12,"Q47 harness: the cheap-readout model, the cost identity, and one defect caught before the run",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
89a2a0281adcef195679ec233a812b36fa2d33be,2026-08-12,"Q47 registered: the multi-fidelity threshold, with the prediction computed before the experiment",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
919360a2008f586aea16a6b0020525073599a5e4,2026-08-12,"Q46: register Paper 2's derivation -- two of five premises refuted, arm list corrected",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
80103a762d0a67841ebdd5c9f817509f6d311a31,2026-08-12,"RESULTS.md: six -> seven wrong predictions, after Q45",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
92a796a37378c0e943e1d3e047a0572f8bff4cf6,2026-08-12,"RESULTS.md: Q45 entry, and qualify Q34's 'it is the model, not the points'",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
47045126fc7191fad084bc76ec63acfa7ff77c29,2026-08-12,"Q45 / C.2 RESULT: the design effect is NOT null once the model is fixed, and it favours BO",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
8ed2516f594847f5c1c1132c6633c5539bfd6c5d,2026-08-12,"B.3/B.5/F.4: mark superseded numbers, add L17-L18, and correct a Tier-1 claim Q42 refutes",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
1dc09d32e043d391acaa31ae36b02845faf21a35,2026-08-12,Task E: docs/RESULTS.md -- the standing record of every experiment,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
88f5bb23517212d672e5c0eb0e338c30d14cfc67,2026-08-12,"Q45 / C.2 registered: the four-factor refit, with a prediction that disagrees with the brief",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
74d0b4d86b4ad0db5dca7362e77ae7f08dde8c3f,2026-08-12,Q42 / C.1 RESULT: the reversal reproduces on three of four usable families -- my prediction was wrong,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
58785c9b66df84b6bbb5b9797f6579b30a237eae,2026-08-12,Q43 + Q44: the surrogate effect survives permutation; and the D-efficiency dispute is a coding dispute,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
ff985eafd6ff0227ee3ee71c9af8df2594f2e5aa,2026-08-12,"Q42 / C.1 registered: five families, four cells -- committed before it runs",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
a36581af88a57851fd3cd1360aa9122b71437e15,2026-08-12,Task A literature verification + Q41 estimand decision + numbering concordance,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
7bfe0e358fdf60e26aa2689775f53c77390284ea,2026-08-12,"Mark the four remaining tables that carry B's clone numbers, and correct the one claim that survives",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
cbbff6661953f8815b99c6c071512c093f671d49,2026-08-12,"Q34 / T1.1 RESULT: primary held in all four cells, and ""BO wins under rule C"" collapses",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
46241b5788807e27602bdff542860464212708cd,2026-08-12,"Q40 / T2.3: critical-difference diagrams, and a reconciliation with Q39's Holm",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
210742aac60161190215a507cccf1bfaf78955d4,2026-08-12,"T1.3 + T3: reframe the contribution against prior art, and write the limitations",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
0fbde3d9b7912f6d9949f7af04ae54c51ab80f97,2026-08-11,Q39 / T2.3: Holm over every non-primary comparison -- the LHS headline claim does not survive,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
9c7c96877c7dd698cb3b0eadbf5c4940c8a4f656,2026-08-11,Q36 / T2.1 RESULT: the reversal is family-specific; the scoring-convention effect is not,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
8241eff322ef7dfea29034378ff6d20d68767063,2026-08-11,"T1.4b: the grid regenerates bit-exactly, sharded == sequential, and Q21 finally measures A's run",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
65d3c187b5545f68741b329745bbfc90ea686487,2026-08-11,Q38 / T2.4: the cost model -- DoE reaches lower regret in 3 rounds than BO does in 10,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
ab3fcd51ae68e9cbc5c266848227279aaee2b90e,2026-08-11,"Q37 / T2.2: the replay is a power bound, not a failed claim -- MDE 0.68 evaluations",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
adadbc06c000a8f0fb2098a2a72eab7c687a3f8d,2026-08-11,"T2.1: generality check on Hartmann6 and Ackley, committed before it runs",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
0cb258047dc302a17aa82fc7bdf21042016366d9,2026-08-11,"Q35 RESULT: the fitted surface is a saddle in 200/200 runs, and most of the failure is practice",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
3ecd943cb20a7b75b2840b2478c956200182246b,2026-08-11,"T1.2: the constrained-RSM arm, committed before it runs because its outcome is loaded",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
a1420d4fc21e02d4303ccdbb0e992ab5e663fd73,2026-08-11,"Q34 PRE-REGISTRATION: the design/surrogate/rule factorial, fixed before cells 5 and 6 exist",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
ae3295fd92df4aaba239d3c2a7afc6eec91b4f38,2026-08-11,"T1.4a+c: the -0.0708 was never A's number, and rule C was not like-for-like",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
3b8f82f8687cd926555c8c42cbd080141dda9e53,2026-08-11,"Q33 RESULT: the polynomial runs to whatever wall it is given, the GP does not move",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
797d228bdb7fb4b2b47e5997b71ad2385a84d222,2026-08-11,"Q33 PRE-REGISTRATION: extrapolation geometry on the published data, and the gate that licenses it",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
352cb12a54e0b7396b159d28406d36eedc137331,2026-08-11,"Re-run the Hall/Ogle replay on the merged dataset, and add rule C",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
f3602e7d622b95b7ec54648953e783e065ed6645,2026-08-11,Merge the two parallel Hall/Ogle digitization builds into one dataset,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
1e2d2e18195cb608bd1acedfce9a1b9a412b5a00,2026-08-11,Correct three stage-2 medians that were reading the box's Q3 rule,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
ec7571e8f05425ca69f64147305aca4666663957,2026-08-11,Merge branch 'main' of https://github.com/akwnn/nutrigene-ai-bo-ipsec,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
4ad56986d34996a69d596767920ef41ff4342300,2026-08-11,"Gate the Hall/Ogle digitization on checks that can fail, and emit the canonical CSVs",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
2347a54784a3afbc6d511cc08b05830017ed7742,2026-08-11,"Hall/Ogle digitization Stages 1-6: canonical dataset built, replay run, claim NOT supported",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
b04a9006e928c5be88fd6fa84cfc6f87b8badc2c,2026-08-11,Q31 STAGE 0: register the Hall/Ogle replay claim before the dataset exists,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
574235663bd5ca45f638c408cd41a1dd7fd0d0da,2026-08-11,"CLAIMS.md: a draft claim set, so the paper is not written from whichever log gets opened first",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
0c830c8b33ea61c92a3357c2568df07985f32878,2026-08-11,"Two things that existed only in a chat transcript, written into the file that owns them",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
daceb6be52b8484187e7bf7584a7d6ca3d834993,2026-08-11,"Renumber the additive-kernel arm to Q30, and mark what the other session's Q29 supersedes",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
8c7f804368e9ea9113cf60e4872f9741a2bfdcb5,2026-08-11,Q29 RESULT: the model got twice as accurate and the regret did not move,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
f2ac6758a14458b4dac140521358af20c936b59a,2026-08-11,"Q29 all four cells: the reversal is universal, and the two arms fail in opposite directions",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
3e83fa2533d36795d3a189136963971fc249aae0,2026-08-11,"Q29 PRE-REGISTRATION: an additive-kernel BO arm, and why the diagnosis is not a knob",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
b02c63d92793dde204ba2ee62e29fb20c1814683,2026-08-11,"Q29 RESULT: the E2 verdict is decided by the scoring convention, not by the methods",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
b91a3957035c43e1f62238c7424e344b182579b9,2026-08-11,"Q29 PRE-REGISTRATION: the symmetric comparison, fixed before the run",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
06df4f1eae8d8acea7c62e9b8720a367e0d01bb2,2026-08-10,"Q27 RESULT: current practice wins at d=8 too -- and Q28, which qualifies it",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
1b064e823eb4db810f4b5f4795b2c9ad0cfba51b,2026-08-10,"Q27 PRE-REGISTRATION: the d=8 DoE arm, fixed before the first number",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
1cc9a3081d03b2f0a55719a9ac54fa037d47f6f0,2026-08-10,E2 reproduces from current main -- but Q18's BO-side pairing lost its coupling,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
2f58c4665aac0c7fed3dde26fed055f348d14b43,2026-08-10,"Q26 corrections: ""ruled out"" withdrawn, and the test I had not run changes the answer",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
